name,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
TMEM138_ENSSSCG00000037843_ENSSSCT00000036815_344_830_5242,0,5,1,2,3,0,7,2,11,27
TMEM139_ENSSSCG00000031799_ENSSSCT00000060000_125_752_1389,0,0,0,0,0,0,0,0,4,3
TMEM140_ENSSSCG00000040673_ENSSSCT00000056863_721_1279_2212,15,27,13,30,26,27,115,140,188,215
TMEM141_ENSSSCG00000005842_ENSSSCT00000006421_47_419_770,4,0,1,1,3,2,19,76,60,61
TMEM143_ENSSSCG00000030544_ENSSSCT00000026009_64_1432_2346,0,3,1,4,6,1,9,23,24,47
TMEM144_ENSSSCG00000008874_ENSSSCT00000009715_412_1456_5277,0,0,0,0,1,0,6,0,11,7
TMEM145_ENSSSCG00000003022_ENSSSCT00000099885_243_1995_1998,1,2,2,1,3,0,0,0,0,3
TMEM147_ENSSSCG00000040012_ENSSSCT00000047038_113_785_863,2,5,11,9,24,6,123,174,165,183
TMEM14A_ENSSSCG00000002622_ENSSSCT00000002909_499_796_1629,1,2,2,4,5,3,34,25,71,83
TMEM150A_ENSSSCG00000008233_ENSSSCT00000043308_405_1218_1756,1,0,0,0,4,1,1,14,18,18
TMEM150B_ENSSSCG00000057251_ENSSSCT00000092306_208_913_1326,7,0,3,5,2,1,12,17,27,37
TMEM150C_ENSSSCG00000026729_ENSSSCT00000031997_44_890_3146,0,0,0,0,2,0,4,2,0,12
TMEM151A_ENSSSCG00000012952_ENSSSCT00000014157_22_1426_2524,0,0,0,0,0,0,1,15,1,5
TMEM151B_ENSSSCG00000040047_ENSSSCT00000047714_199_1900_2904,2,4,10,4,6,1,17,3,57,59
TMEM154_ENSSSCG00000009012_ENSSSCT00000039460_45_621_3342,6,17,20,20,22,12,151,95,360,391
TMEM156_ENSSSCG00000023785_ENSSSCT00000059855_45_984_1587,2,12,9,17,26,15,108,35,277,231
TMEM158_ENSSSCG00000030575_ENSSSCT00000032450_0_885_888,3,4,3,4,5,1,19,0,9,0
TMEM160_ENSSSCG00000003109_ENSSSCT00000003448_37_601_681,0,3,1,2,3,0,64,39,99,64
TMEM161A_ENSSSCG00000033168_ENSSSCT00000057762_34_1471_2394,0,7,4,4,15,4,39,30,129,141
TMEM161B_ENSSSCG00000014148_ENSSSCT00000062535_84_1542_2393,3,6,7,3,12,2,20,0,50,74
TMEM163_ENSSSCG00000015700_ENSSSCT00000017100_192_1053_1997,0,0,2,0,0,0,0,5,1,2
TMEM164_ENSSSCG00000037670_ENSSSCT00000053851_403_1294_5530,5,11,7,9,13,8,11,14,49,67
TMEM165_ENSSSCG00000032234_ENSSSCT00000052000_243_1221_1926,6,5,7,9,22,3,71,34,146,197
TMEM167A_ENSSSCG00000056442_ENSSSCT00000095542_29_245_1874,1,1,2,0,10,0,77,45,146,127
TMEM167B_ENSSSCG00000037816_ENSSSCT00000050321_96_318_2568,0,0,1,1,5,0,20,4,30,50
TMEM168_ENSSSCG00000016643_ENSSSCT00000061311_337_2428_2512,2,13,22,12,12,7,123,16,153,171
TMEM169_ENSSSCG00000057002_ENSSSCT00000051613_0_888_2830,0,0,0,0,0,0,0,0,0,0
TMEM170A_ENSSSCG00000028464_ENSSSCT00000049854_117_549_4190,3,1,2,1,3,3,13,5,34,33
TMEM170B_ENSSSCG00000037420_ENSSSCT00000053590_470_866_3726,3,2,2,1,1,2,5,0,11,8
TMEM171_ENSSSCG00000014066_ENSSSCT00000015366_182_1157_1242,0,0,1,3,1,1,15,1,5,7
TMEM174_ENSSSCG00000014067_ENSSSCT00000015367_199_937_940,0,0,3,0,1,0,0,0,0,0
TMEM175_ENSSSCG00000038234_ENSSSCT00000047942_377_1889_2853,13,9,9,6,8,5,49,51,89,95
TMEM176A_ENSSSCG00000016443_ENSSSCT00000076573_77_833_1390,1,0,1,0,2,1,0,0,1,5
TMEM176B_ENSSSCG00000016444_ENSSSCT00000077675_7_805_996,1,0,0,0,16,0,7,4,3,9
TMEM177_ENSSSCG00000015742_ENSSSCT00000057476_59_992_2059,0,0,0,2,4,0,10,14,18,20
TMEM178A_ENSSSCG00000024293_ENSSSCT00000026462_19_910_1656,0,0,0,0,0,0,0,0,0,1
TMEM178B_ENSSSCG00000016493_ENSSSCT00000017957_199_1081_1896,0,0,1,0,0,1,0,0,0,0
TMEM179B_ENSSSCG00000032696_ENSSSCT00000059108_56_710_899,5,1,1,0,5,1,38,21,82,86
TMEM179_ENSSSCG00000039537_ENSSSCT00000049968_101_800_2950,0,0,0,0,0,0,1,0,0,0
TMEM17_ENSSSCG00000026713_ENSSSCT00000030321_106_700_1469,0,1,0,0,1,0,2,3,2,3
TMEM181_ENSSSCG00000024876_ENSSSCT00000082395_37_1582_4522,3,10,1,2,8,3,43,8,44,138
TMEM182_ENSSSCG00000008150_ENSSSCT00000048651_168_855_3604,0,0,0,0,0,0,0,0,0,0
TMEM183A_ENSSSCG00000015473_ENSSSCT00000016856_122_1250_2360,3,12,5,17,33,14,96,62,153,182
TMEM184A_ENSSSCG00000007560_ENSSSCT00000008292_218_1487_4655,0,0,1,0,12,0,1,0,0,0
TMEM184B_ENSSSCG00000000108_ENSSSCT00000000114_207_1449_3591,8,8,4,10,20,6,25,13,96,112
TMEM184C_ENSSSCG00000030044_ENSSSCT00000040144_450_1857_5012,2,8,9,12,15,8,49,18,78,109
TMEM185A_ENSSSCG00000012739_ENSSSCT00000042270_127_1177_1880,2,3,1,2,5,4,27,22,72,87
TMEM185B_ENSSSCG00000038305_ENSSSCT00000038232_0_1053_1056,1,6,6,6,12,8,39,15,37,78
TMEM186_ENSSSCG00000033311_ENSSSCT00000052475_49_685_3948,2,3,0,0,2,1,11,5,31,41
TMEM18_ENSSSCG00000036880_ENSSSCT00000084502_44_515_2655,2,7,7,3,6,3,39,50,100,87
TMEM190_ENSSSCG00000052569_ENSSSCT00000100973_199_742_1498,1,0,0,0,0,0,0,0,0,0
TMEM192_ENSSSCG00000020868_ENSSSCT00000087010_54_849_3456,2,1,5,3,4,2,17,24,74,63
TMEM196_ENSSSCG00000015373_ENSSSCT00000063617_712_1249_4065,0,0,2,2,1,1,0,0,0,0
TMEM198_ENSSSCG00000027541_ENSSSCT00000025317_377_1457_2218,0,0,0,0,0,0,0,0,3,6
TMEM199_ENSSSCG00000040883_ENSSSCT00000039026_33_657_1912,5,1,2,4,6,2,16,23,51,107
TMEM19_ENSSSCG00000000510_ENSSSCT00000044613_183_1257_4332,2,4,1,4,7,1,76,12,128,135
TMEM200A_ENSSSCG00000004201_ENSSSCT00000004642_944_2417_4294,0,1,0,0,0,0,0,0,0,0
TMEM200B_ENSSSCG00000058017_ENSSSCT00000093414_109_1030_2471,0,2,0,0,1,1,0,0,0,0
TMEM200C_ENSSSCG00000039627_ENSSSCT00000060527_0_1878_1881,0,0,2,1,0,2,0,0,0,0
TMEM201_ENSSSCG00000003393_ENSSSCT00000003764_116_2117_4071,6,10,10,10,5,9,38,36,97,93
TMEM203_ENSSSCG00000034562_ENSSSCT00000055705_260_668_1552,1,3,6,2,14,4,46,59,142,171
TMEM204_ENSSSCG00000008021_ENSSSCT00000008790_513_1191_1601,2,5,5,4,5,1,101,73,198,240
TMEM205_ENSSSCG00000013622_ENSSSCT00000058006_6_603_668,0,0,2,1,5,1,38,33,43,71
TMEM207_ENSSSCG00000022341_ENSSSCT00000023957_191_626_1630,0,0,0,0,1,0,0,0,0,0
TMEM209_ENSSSCG00000016563_ENSSSCT00000026455_154_1831_3219,3,17,9,12,17,6,108,22,134,143
TMEM213_ENSSSCG00000045348_ENSSSCT00000087143_136_460_1741,0,0,0,0,0,0,0,0,0,0
TMEM214_ENSSSCG00000008559_ENSSSCT00000093567_2_2063_2611,24,28,32,27,45,22,299,399,509,679
TMEM215_ENSSSCG00000011002_ENSSSCT00000012044_329_1034_5299,0,0,0,0,1,0,0,0,0,0
TMEM216_ENSSSCG00000013084_ENSSSCT00000056903_12_459_1008,0,0,0,0,6,0,1,10,9,21
TMEM217_ENSSSCG00000001576_ENSSSCT00000001755_0_576_579,0,0,0,0,0,0,0,0,0,2
TMEM218_ENSSSCG00000062098_ENSSSCT00000104669_127_472_4869,1,0,0,0,0,2,2,0,4,10
TMEM219_ENSSSCG00000052107_ENSSSCT00000098984_0_696_731,8,1,5,2,6,6,34,67,82,76
TMEM220_ENSSSCG00000036454_ENSSSCT00000046340_38_539_2198,0,0,0,0,1,1,0,0,2,2
TMEM221_ENSSSCG00000059815_ENSSSCT00000093310_239_1112_2116,0,0,0,0,1,0,0,0,0,0
TMEM222_ENSSSCG00000023636_ENSSSCT00000102610_7_706_1626,1,2,2,5,7,2,67,50,150,132
TMEM223_ENSSSCG00000038711_ENSSSCT00000075526_199_802_805,3,12,9,3,15,6,68,170,209,235
TMEM225B_ENSSSCG00000043842_ENSSSCT00000074410_2372_3059_3256,0,0,2,1,3,2,0,1,4,3
TMEM229A_ENSSSCG00000016600_ENSSSCT00000018073_0_1110_1113,0,0,0,0,0,2,0,0,0,0
TMEM231_ENSSSCG00000002708_ENSSSCT00000003002_86_1040_2754,2,3,1,3,4,1,15,18,19,31
TMEM232_ENSSSCG00000014196_ENSSSCT00000015511_0_2061_3065,0,0,0,0,2,0,0,0,0,0
TMEM233_ENSSSCG00000059472_ENSSSCT00000071559_81_483_884,0,0,0,0,0,0,0,0,0,1
TMEM234_ENSSSCG00000037312_ENSSSCT00000056010_32_449_1635,0,0,2,1,0,1,2,0,1,2
TMEM236_ENSSSCG00000011037_ENSSSCT00000012080_32_1079_4842,0,0,1,1,0,0,0,0,4,7
TMEM237_ENSSSCG00000035161_ENSSSCT00000054628_199_1705_2167,0,1,1,0,3,0,2,0,6,12
TMEM238L_ENSSSCG00000055105_ENSSSCT00000098868_0_237_240,0,0,1,0,1,0,0,0,0,0
TMEM238_ENSSSCG00000035417_ENSSSCT00000043355_0_534_537,1,4,1,2,1,0,37,93,24,30
TMEM240_ENSSSCG00000038530_ENSSSCT00000060473_265_784_1344,0,1,1,0,2,0,0,0,0,0
TMEM241_ENSSSCG00000040452_ENSSSCT00000084626_50_938_2959,0,2,3,0,7,1,11,9,29,33
TMEM243_ENSSSCG00000025326_ENSSSCT00000036907_665_1019_1506,4,4,4,5,12,7,66,21,117,81
TMEM245_ENSSSCG00000005444_ENSSSCT00000037517_161_2882_4764,5,25,19,15,31,14,65,20,116,130
TMEM248_ENSSSCG00000007736_ENSSSCT00000008481_237_1188_3906,8,22,6,6,11,16,98,154,270,230
TMEM250_ENSSSCG00000054336_ENSSSCT00000102308_0_417_420,0,0,3,1,1,0,5,7,26,30
TMEM252_ENSSSCG00000037125_ENSSSCT00000039664_101_602_605,0,0,0,0,0,1,0,0,0,0
TMEM254_ENSSSCG00000024300_ENSSSCT00000050917_23_410_1736,0,0,1,0,3,0,9,0,4,6
TMEM255A_ENSSSCG00000012607_ENSSSCT00000086515_180_1227_3421,5,12,8,8,14,12,0,0,0,0
TMEM255B_ENSSSCG00000009564_ENSSSCT00000038343_55_1042_1406,0,8,4,4,9,2,8,17,26,34
TMEM258_ENSSSCG00000027538_ENSSSCT00000032340_45_282_685,0,1,3,0,17,1,239,156,250,316
TMEM259_ENSSSCG00000027779_ENSSSCT00000032297_191_2048_2707,25,32,28,42,99,39,307,258,877,1234
TMEM260_ENSSSCG00000005062_ENSSSCT00000005579_91_2212_2965,7,5,17,13,9,6,27,8,113,82
TMEM262_ENSSSCG00000047012_ENSSSCT00000081854_199_547_692,0,0,2,0,0,0,9,0,0,0
TMEM263_ENSSSCG00000038968_ENSSSCT00000071963_45_699_3170,0,3,8,12,13,6,86,8,155,188
TMEM266_ENSSSCG00000001863_ENSSSCT00000002088_133_1747_2751,0,2,0,1,1,0,0,0,0,0
TMEM267_ENSSSCG00000032979_ENSSSCT00000066147_75_720_2269,0,0,0,0,2,0,11,0,10,6
TMEM268_ENSSSCG00000032835_ENSSSCT00000038784_75_1107_2336,4,9,4,4,12,9,34,21,87,119
TMEM26_ENSSSCG00000023525_ENSSSCT00000022284_139_1243_4915,3,0,0,0,0,0,0,0,0,0
TMEM270_ENSSSCG00000007716_ENSSSCT00000008459_199_982_985,0,0,1,0,1,0,0,0,0,0
TMEM272_ENSSSCG00000041795_ENSSSCT00000068115_0_561_564,0,0,0,0,0,0,1,1,0,0
TMEM273_ENSSSCG00000036822_ENSSSCT00000044740_0_315_1507,0,0,1,1,2,1,19,3,10,22
TMEM276_ENSSSCG00000053131_ENSSSCT00000040502_639_1215_1505,0,0,2,0,2,3,5,17,26,45
TMEM30A_ENSSSCG00000033155_ENSSSCT00000044778_58_1126_4345,3,15,23,11,42,15,147,54,286,261
TMEM30B_ENSSSCG00000061900_ENSSSCT00000098778_0_1059_1062,0,1,0,0,0,1,1,0,12,27
TMEM33_ENSSSCG00000037305_ENSSSCT00000041324_0_978_6211,7,2,3,0,2,1,57,11,47,76
TMEM35A_ENSSSCG00000012490_ENSSSCT00000029297_122_659_2052,0,0,1,0,0,0,0,0,0,0
TMEM35B_ENSSSCG00000032660_ENSSSCT00000046310_16_400_869,0,1,1,0,5,1,4,0,19,21
TMEM38A_ENSSSCG00000013864_ENSSSCT00000056676_35_932_2193,0,0,0,0,0,0,0,0,0,1
TMEM38B_ENSSSCG00000039896_ENSSSCT00000065412_60_930_4646,1,0,1,2,3,1,10,12,14,19
TMEM39A_ENSSSCG00000011901_ENSSSCT00000013023_364_1828_2680,4,11,10,14,24,16,85,34,166,221
TMEM39B_ENSSSCG00000032563_ENSSSCT00000047209_146_1622_1849,3,7,5,5,10,3,52,32,87,107
TMEM40_ENSSSCG00000011583_ENSSSCT00000068531_564_1236_1796,7,13,3,5,13,9,44,50,50,16
TMEM41A_ENSSSCG00000025921_ENSSSCT00000024417_99_891_2491,0,1,2,1,3,1,30,20,26,33
TMEM41B_ENSSSCG00000014579_ENSSSCT00000056029_188_1061_3190,2,7,6,2,15,8,53,18,90,112
TMEM42_ENSSSCG00000031576_ENSSSCT00000054648_18_501_6833,2,1,1,1,5,5,26,16,51,69
TMEM43_ENSSSCG00000011603_ENSSSCT00000092186_139_1339_2829,11,11,18,14,61,16,114,158,372,449
TMEM44_ENSSSCG00000011826_ENSSSCT00000012938_280_1597_2742,1,0,1,0,7,1,3,1,4,8
TMEM45A_ENSSSCG00000011965_ENSSSCT00000013092_339_1164_1590,0,1,1,0,0,0,0,0,0,3
TMEM45B_ENSSSCG00000015241_ENSSSCT00000016610_311_1139_1875,0,2,0,0,6,0,5,2,2,2
TMEM47_ENSSSCG00000024132_ENSSSCT00000023522_659_1202_4387,1,0,1,2,2,1,6,1,12,9
TMEM50B_ENSSSCG00000034624_ENSSSCT00000044403_299_773_3790,9,5,7,4,21,5,62,36,246,177
TMEM51_ENSSSCG00000021026_ENSSSCT00000057380_548_1292_2036,1,2,0,0,5,0,13,14,16,10
TMEM52B_ENSSSCG00000032431_ENSSSCT00000106030_114_648_651,0,2,1,0,1,3,3,18,6,4
TMEM52_ENSSSCG00000028530_ENSSSCT00000060122_16_637_3988,0,0,0,0,0,0,0,0,0,0
TMEM53_ENSSSCG00000027423_ENSSSCT00000079203_42_876_1484,0,0,1,1,2,0,13,5,11,14
TMEM54_ENSSSCG00000026455_ENSSSCT00000041339_100_793_1630,1,0,0,0,4,0,0,4,0,0
TMEM59L_ENSSSCG00000013911_ENSSSCT00000015197_19_1066_2177,1,0,0,0,15,1,0,0,0,1
TMEM59_ENSSSCG00000034261_ENSSSCT00000052400_119_1148_1151,14,17,23,16,55,21,399,277,1031,981
TMEM60_ENSSSCG00000038541_ENSSSCT00000063083_259_658_897,0,0,2,1,4,0,57,39,97,92
TMEM61_ENSSSCG00000025097_ENSSSCT00000053876_262_949_1908,1,2,0,0,0,0,0,0,0,1
TMEM62_ENSSSCG00000004716_ENSSSCT00000005208_257_2186_2693,3,5,9,2,8,3,25,22,51,95
TMEM63A_ENSSSCG00000010854_ENSSSCT00000042074_614_3029_3403,35,27,34,34,30,28,126,108,353,573
TMEM63B_ENSSSCG00000001697_ENSSSCT00000036360_304_2755_3346,3,10,7,6,25,6,13,26,65,88
TMEM63C_ENSSSCG00000002398_ENSSSCT00000002666_330_2745_5520,0,0,0,0,4,0,0,0,0,0
TMEM64_ENSSSCG00000040180_ENSSSCT00000052324_199_1351_5958,3,2,4,3,2,5,9,9,18,17
TMEM65_ENSSSCG00000040731_ENSSSCT00000054295_199_985_6830,1,2,8,4,4,2,27,10,21,25
TMEM67_ENSSSCG00000006108_ENSSSCT00000006700_20_3008_3270,0,1,6,1,3,6,17,0,21,9
TMEM68_ENSSSCG00000006252_ENSSSCT00000006851_1809_2799_4038,2,4,8,7,6,16,56,0,77,74
TMEM69_ENSSSCG00000034035_ENSSSCT00000060804_1202_1964_2260,3,2,4,2,4,2,11,37,37,60
TMEM70_ENSSSCG00000021628_ENSSSCT00000024679_118_865_1384,3,3,3,5,14,6,52,16,99,115
TMEM71_ENSSSCG00000005951_ENSSSCT00000068979_316_1015_2007,13,12,19,19,19,17,94,33,120,320
TMEM72_ENSSSCG00000025787_ENSSSCT00000011396_165_990_6529,0,1,2,1,0,0,0,0,0,0
TMEM74_ENSSSCG00000006031_ENSSSCT00000087080_668_1577_6901,1,3,3,3,5,1,22,0,30,32
TMEM79_ENSSSCG00000006489_ENSSSCT00000007108_164_1349_2127,0,0,0,0,0,1,0,0,0,0
TMEM80_ENSSSCG00000044406_ENSSSCT00000090567_21_450_1119,0,1,2,1,3,3,22,21,49,61
TMEM81_ENSSSCG00000051647_ENSSSCT00000078454_0_804_807,0,1,0,0,1,0,0,0,1,9
TMEM82_ENSSSCG00000003466_ENSSSCT00000003852_63_1086_1434,0,0,1,0,0,0,0,0,0,2
TMEM86A_ENSSSCG00000013360_ENSSSCT00000014591_200_920_2056,3,0,1,0,1,4,5,7,32,38
TMEM86B_ENSSSCG00000003302_ENSSSCT00000090428_34_913_1330,1,2,1,0,1,1,3,9,1,10
TMEM87A_ENSSSCG00000004730_ENSSSCT00000072547_28_1735_2052,13,19,22,10,31,39,102,15,216,225
TMEM87B_ENSSSCG00000026954_ENSSSCT00000008876_28_1681_3155,7,16,11,15,16,9,43,14,105,95
TMEM88B_ENSSSCG00000034013_ENSSSCT00000040551_307_805_808,0,0,0,0,2,0,0,3,0,0
TMEM88_ENSSSCG00000037096_ENSSSCT00000049869_9_513_912,0,5,3,0,1,1,2,6,3,2
TMEM8B_ENSSSCG00000005325_ENSSSCT00000042484_0_2772_3343,0,1,2,0,3,1,12,5,11,12
TMEM91_ENSSSCG00000057647_ENSSSCT00000003347_28_544_715,0,1,0,1,2,0,9,29,20,23
TMEM92_ENSSSCG00000037168_ENSSSCT00000058588_594_1086_1597,0,0,0,0,6,1,0,4,9,20
TMEM94_ENSSSCG00000034608_ENSSSCT00000040342_300_4368_5538,24,50,46,58,67,53,183,201,609,634
TMEM95_ENSSSCG00000017945_ENSSSCT00000019529_199_751_1316,0,0,5,0,0,0,0,0,1,1
TMEM97_ENSSSCG00000033123_ENSSSCT00000025956_140_671_2268,1,2,0,0,9,0,71,65,78,96
TMEM98_ENSSSCG00000017727_ENSSSCT00000062145_147_825_5421,0,2,3,1,34,1,17,12,45,45
TMEM9B_ENSSSCG00000014577_ENSSSCT00000083267_70_796_1642,4,5,4,8,10,6,124,137,201,168
TMEM9_ENSSSCG00000027928_ENSSSCT00000049602_141_759_1479,0,5,1,4,27,9,26,35,69,73
TMF1_ENSSSCG00000011510_ENSSSCT00000012597_201_3489_6496,10,33,22,26,45,25,143,20,148,174
TMIE_ENSSSCG00000038857_ENSSSCT00000056568_199_661_1808,0,0,1,3,1,1,0,0,0,0
TMIGD1_ENSSSCG00000017798_ENSSSCT00000082354_1_886_1822,0,1,2,0,4,1,0,0,0,0
TMIGD2_ENSSSCG00000052810_ENSSSCT00000098405_0_876_879,0,1,0,2,0,1,1,0,3,6
TMLHE_ENSSSCG00000038442_ENSSSCT00000013999_110_1373_7009,2,5,11,2,8,1,45,10,45,52
TMOD1_ENSSSCG00000063066_ENSSSCT00000037726_31_1108_2662,24,119,48,48,79,56,585,680,232,154
TMOD2_ENSSSCG00000004628_ENSSSCT00000050687_218_1271_8444,0,1,1,1,2,1,0,0,0,0
TMOD3_ENSSSCG00000004626_ENSSSCT00000078553_209_1367_2522,17,27,38,37,40,24,251,60,324,303
TMOD4_ENSSSCG00000006631_ENSSSCT00000007267_231_1266_1367,0,0,0,1,3,1,5,0,1,5
TMPPE_ENSSSCG00000037371_ENSSSCT00000085348_330_1467_6729,4,1,3,3,4,7,9,0,25,13
TMPRSS11A_ENSSSCG00000008927_ENSSSCT00000052889_199_1459_2463,0,0,0,0,0,0,0,0,0,0
TMPRSS11B_ENSSSCG00000008932_ENSSSCT00000009780_3921_5172_6055,1,3,7,2,2,3,0,0,0,0
TMPRSS11D_ENSSSCG00000008926_ENSSSCT00000009774_210_1464_2468,0,0,0,0,0,0,0,0,2,1
TMPRSS11E_ENSSSCG00000022140_ENSSSCT00000060297_51_1317_3688,0,0,0,0,0,1,0,0,0,0
TMPRSS11F_ENSSSCG00000008930_ENSSSCT00000009778_250_1564_2568,0,0,0,2,0,0,0,0,0,0
TMPRSS13_ENSSSCG00000038710_ENSSSCT00000042047_199_2437_2440,0,3,1,2,1,2,18,3,18,22
TMPRSS15_ENSSSCG00000012019_ENSSSCT00000084457_71_3218_6176,0,0,1,0,1,0,0,0,0,0
TMPRSS2_ENSSSCG00000024336_ENSSSCT00000026685_145_1630_3059,0,0,0,0,5,0,0,0,1,0
TMPRSS3_ENSSSCG00000022568_ENSSSCT00000089050_832_2194_5099,1,0,0,2,1,4,0,0,0,0
TMPRSS4_ENSSSCG00000015086_ENSSSCT00000040038_230_1535_2913,0,0,0,0,2,0,2,0,13,18
TMPRSS6_ENSSSCG00000026067_ENSSSCT00000028249_72_2481_4019,1,3,1,1,0,2,2,0,15,16
TMPRSS7_ENSSSCG00000025721_ENSSSCT00000085956_159_2646_2731,0,0,2,0,0,0,4,0,0,0
TMPRSS9_ENSSSCG00000028363_ENSSSCT00000065646_127_3349_4032,2,0,0,0,1,1,0,3,8,6
TMSB10_ENSSSCG00000008245_ENSSSCT00000009030_78_204_465,287,604,562,441,1174,529,13439,12381,18906,19049
TMSB4X_ENSSSCG00000012119_ENSSSCT00000035781_275_407_804,269,454,354,341,753,464,4514,2127,7458,6223
TMT1B_ENSSSCG00000036547_ENSSSCT00000060654_478_1210_1731,0,1,0,0,0,0,0,0,0,0
TMTC1_ENSSSCG00000027447_ENSSSCT00000053445_199_3031_4762,0,4,4,4,9,6,0,0,1,5
TMTC2_ENSSSCG00000024065_ENSSSCT00000076068_2921_5402_6308,1,11,11,6,7,12,33,4,63,78
TMTC3_ENSSSCG00000000927_ENSSSCT00000061331_147_2964_3106,2,1,8,6,6,5,27,19,28,37
TMTC4_ENSSSCG00000009524_ENSSSCT00000039536_1313_3599_4664,33,33,30,42,19,56,35,7,66,57
TMUB2_ENSSSCG00000022837_ENSSSCT00000039432_421_1387_2464,8,5,8,11,19,10,108,120,251,350
TMX1_ENSSSCG00000038422_ENSSSCT00000053258_74_911_914,10,7,19,18,36,29,280,46,310,383
TMX2_ENSSSCG00000013176_ENSSSCT00000085394_19_985_1594,2,8,7,14,27,13,83,69,180,200
TMX3_ENSSSCG00000004884_ENSSSCT00000078697_187_1549_4544,4,11,10,7,14,6,148,8,188,144
TMX4_ENSSSCG00000021353_ENSSSCT00000026729_143_1223_5299,14,30,21,21,47,18,125,43,236,358
TNC_ENSSSCG00000005494_ENSSSCT00000026819_94_7294_7903,6,8,8,2,4,2,8,30,9,78
TNFAIP1_ENSSSCG00000024626_ENSSSCT00000032150_226_1174_7258,1,4,1,0,8,3,7,4,18,33
TNFAIP2_ENSSSCG00000036612_ENSSSCT00000072620_199_2287_2560,14,37,25,25,66,32,72,77,368,579
TNFAIP3_ENSSSCG00000004154_ENSSSCT00000034426_417_2772_4716,20,136,227,401,597,491,315,664,4703,1126
TNFAIP6_ENSSSCG00000023716_ENSSSCT00000025487_185_1016_1517,0,0,1,2,4,6,0,0,0,1
TNFAIP8L1_ENSSSCG00000034615_ENSSSCT00000055353_189_747_3277,1,0,0,2,10,0,5,2,13,16
TNFAIP8L2_ENSSSCG00000006634_ENSSSCT00000041541_498_1050_1578,0,0,0,1,2,0,0,0,0,1
TNFAIP8L3_ENSSSCG00000031794_ENSSSCT00000040447_322_1030_1990,0,0,0,0,0,0,5,0,0,3
TNFAIP8_ENSSSCG00000040617_ENSSSCT00000106395_20_656_4712,8,21,23,17,25,17,191,68,242,253
TNFRSF11A_ENSSSCG00000004898_ENSSSCT00000036304_42_1929_7109,2,7,7,4,4,2,8,0,42,31
TNFRSF11B_ENSSSCG00000027762_ENSSSCT00000006589_71_1268_2127,0,0,1,0,0,0,0,0,0,0
TNFRSF12A_ENSSSCG00000027130_ENSSSCT00000026802_29_311_864,0,0,0,0,18,0,4,4,0,0
TNFRSF13C_ENSSSCG00000039074_ENSSSCT00000051709_46_604_2901,2,14,4,5,6,0,53,59,104,149
TNFRSF17_ENSSSCG00000032578_ENSSSCT00000092674_0_573_576,0,0,2,0,0,0,19,13,1,4
TNFRSF18_ENSSSCG00000038351_ENSSSCT00000050235_314_971_1305,6,4,3,9,3,6,56,74,53,80
TNFRSF19_ENSSSCG00000009283_ENSSSCT00000010168_502_1756_4968,5,1,1,0,3,1,2,3,34,20
TNFRSF1A_ENSSSCG00000000708_ENSSSCT00000000771_276_1659_2295,20,19,26,23,27,12,69,82,574,964
TNFRSF1B_ENSSSCG00000022208_ENSSSCT00000028399_89_1472_3763,86,48,35,51,77,48,314,381,1683,1118
TNFRSF21_ENSSSCG00000001727_ENSSSCT00000035929_222_2178_3385,20,6,14,9,45,12,73,40,352,198
TNFRSF25_ENSSSCG00000040001_ENSSSCT00000093283_70_1315_1582,5,11,11,6,11,5,77,70,177,154
TNFRSF4_ENSSSCG00000003331_ENSSSCT00000057182_25_859_1135,6,6,15,2,11,15,111,138,270,324
TNFRSF9_ENSSSCG00000003386_ENSSSCT00000035166_124_904_2751,1,1,1,2,1,0,9,0,10,23
TNFSF11_ENSSSCG00000052062_ENSSSCT00000094314_199_1156_2160,0,1,3,1,1,1,3,2,11,32
TNFSF12_ENSSSCG00000040188_ENSSSCT00000045501_125_869_1308,3,6,3,4,16,5,8,28,111,137
TNFSF13B_ENSSSCG00000009542_ENSSSCT00000010460_160_859_2628,1,3,3,2,3,2,16,0,78,67
TNFSF13_ENSSSCG00000036521_ENSSSCT00000048271_594_1347_2112,5,3,3,1,6,1,9,17,40,108
TNFSF14_ENSSSCG00000026695_ENSSSCT00000080967_2836_3559_4615,1,6,11,12,10,4,10,5,50,88
TNFSF15_ENSSSCG00000059646_ENSSSCT00000098649_83_851_1345,0,0,1,1,0,0,0,0,2,3
TNFSF18_ENSSSCG00000015487_ENSSSCT00000016871_230_764_2886,0,0,0,0,0,0,0,0,0,0
TNFSF4_ENSSSCG00000015488_ENSSSCT00000077059_230_776_3539,1,0,0,1,1,1,5,0,0,10
TNFSF8_ENSSSCG00000036457_ENSSSCT00000055794_53_752_3992,1,0,2,2,5,6,23,22,79,42
TNFSF9_ENSSSCG00000022370_ENSSSCT00000031223_67_844_2146,2,11,21,28,65,14,7,10,125,46
TNF_ENSSSCG00000060860_ENSSSCT00000104535_173_869_1679,1,33,48,80,95,60,37,67,903,217
TNIK_ENSSSCG00000028905_ENSSSCT00000056995_321_4401_6929,59,162,141,140,239,164,391,190,760,766
TNIP1_ENSSSCG00000017091_ENSSSCT00000047704_226_2371_3050,61,84,77,68,132,57,457,517,1316,1468
TNIP2_ENSSSCG00000008691_ENSSSCT00000009509_113_1418_1823,2,13,14,12,17,5,53,105,163,200
