gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tag
ENSSSCT00000008482_ENSSSCG00000032119_ENSSSCT00000008482_79_523_1358,7.558419273,0.733338185,1.085592552,0.675518806,0.499346207,NA,ns
C1D_ENSSSCG00000039331_ENSSSCT00000040202_57_480_2354,2.509205813,-0.480453185,1.946981067,-0.246768288,0.805087554,NA,ns
NUBPL_ENSSSCG00000001968_ENSSSCT00000053055_51_1044_2647,7.020562131,-0.442722108,1.170398036,-0.378266278,0.705232794,NA,ns
ITGAM_ENSSSCG00000007754_ENSSSCT00000008501_164_3722_5171,190.6371957,0.53825261,0.424602535,1.267662263,0.204918587,0.529798929,ns
PNRC1_ENSSSCG00000039953_ENSSSCT00000041320_125_1106_5821,61.76988257,-0.053773298,0.524033064,-0.102614323,0.918269075,0.968322288,ns
CCSER2_ENSSSCG00000010351_ENSSSCT00000045311_207_3456_7408,12.88767682,-1.650650981,0.999376136,-1.651681405,0.098599515,0.370066362,ns
CC2D2A_ENSSSCG00000008738_ENSSSCT00000107738_187_5149_5276,1.650992157,0.694386684,2.281040138,0.304416688,0.760810455,NA,ns
MRPS30_ENSSSCG00000032275_ENSSSCT00000066797_38_1337_9048,13.12770166,-1.158781846,0.939811438,-1.232993981,0.21757801,0.540504688,ns
RPLP0_ENSSSCG00000036014_ENSSSCT00000043457_96_1050_1125,130.1284352,-0.128905031,0.480170509,-0.268456785,0.788347735,0.915251724,ns
HSPA9_ENSSSCG00000014338_ENSSSCT00000050075_99_2136_2741,175.9950323,-1.068550588,0.461114584,-2.317321169,0.020486243,0.169638932,ns
NFAT5_ENSSSCG00000002755_ENSSSCT00000034601_298_4732_5988,50.34033257,-1.29436674,0.576397563,-2.245614525,0.024728709,0.19014284,ns
MTRF1_ENSSSCG00000009436_ENSSSCT00000010343_496_1834_2913,2.496907804,-1.467554687,2.092519404,-0.701333849,0.483094694,NA,ns
MAD1L1_ENSSSCG00000038766_ENSSSCT00000062437_74_2330_6372,86.77419528,0.597504087,0.472751155,1.263887101,0.206270552,0.529850075,ns
SMARCC2_ENSSSCG00000000382_ENSSSCT00000032096_82_3856_5722,198.3593022,-0.412388886,0.421985083,-0.977259394,0.32844075,0.640679893,ns
SIK1_ENSSSCG00000035037_ENSSSCT00000043921_149_2510_4445,26.69491988,0.527057799,0.70494979,0.747652962,0.45466951,0.735075858,ns
ATOSA_ENSSSCG00000004617_ENSSSCT00000053294_134_3377_4220,6.792808882,-1.368839276,1.294287625,-1.057600529,0.290237601,NA,ns
MRPS18B_ENSSSCG00000029425_ENSSSCT00000027559_368_1142_1425,11.60357438,-1.282324313,1.013636412,-1.265073254,0.20584507,0.529798929,ns
CHD9_ENSSSCG00000033591_ENSSSCT00000040052_150_8799_10790,121.026942,-0.955060118,0.472313165,-2.022090826,0.04316697,0.250678916,ns
TBC1D5_ENSSSCG00000011199_ENSSSCT00000086986_202_2575_5091,33.60686029,0.066989481,0.611921766,0.10947393,0.912826598,0.965705651,ns
AGER_ENSSSCG00000001437_ENSSSCT00000001586_19_1480_1562,4.48581044,2.937326031,1.449067571,2.027045592,0.04265775,NA,ns
ENSSSCT00000026025_ENSSSCG00000024791_ENSSSCT00000026025_59_428_1786,15.78316784,2.65305133,0.854586835,3.104484204,0.001906111,0.040680985,up
ITIH5_ENSSSCG00000011129_ENSSSCT00000012181_90_2922_6864,4.128163162,1.288917097,1.620585846,0.795340216,0.426415626,NA,ns
ENSSSCT00000043321_ENSSSCG00000017754_ENSSSCT00000043321_379_1729_2263,54.73621612,0.085932559,0.527513663,0.162901106,0.8705963,0.947888424,ns
ACTN4_ENSSSCG00000002965_ENSSSCT00000003289_51_2850_3928,272.654506,0.039014211,0.400351665,0.097449853,0.922369156,0.969294449,ns
TAPBPL_ENSSSCG00000000704_ENSSSCT00000000767_118_1486_2807,18.48726074,0.165282001,0.764763641,0.216121677,0.828892903,0.93184893,ns
ZSCAN20_ENSSSCG00000003621_ENSSSCT00000004017_136_3271_4824,5.675029968,-1.147712207,1.358387824,-0.844907608,0.398162426,NA,ns
MAN2A1_ENSSSCG00000014195_ENSSSCT00000069379_136_3628_4460,100.9334753,0.990322721,0.513116624,1.930014883,0.053604994,0.27899105,ns
ENSSSCT00000066635_ENSSSCG00000017164_ENSSSCT00000066635_561_1332_3967,35.47107738,-0.867630611,0.75224911,-1.153382037,0.248753611,0.570262394,ns
BLTP3A_ENSSSCG00000001532_ENSSSCT00000058688_248_4379_4382,8.769205671,-0.700476339,1.094395703,-0.640057648,0.522135122,NA,ns
SLC38A9_ENSSSCG00000030343_ENSSSCT00000039384_659_2318_2955,7.503418161,0.546148209,1.153113888,0.473629027,0.635764472,NA,ns
WAPL_ENSSSCG00000010357_ENSSSCT00000054933_450_4038_6203,89.08792901,-1.310196924,0.496236633,-2.64026643,0.008284087,0.100715672,ns
ENSSSCT00000040173_ENSSSCG00000032216_ENSSSCT00000040173_45_2511_4411,1.63104752,-0.947222083,2.363866672,-0.40070876,0.68863456,NA,ns
SERTAD2_ENSSSCG00000037002_ENSSSCT00000075959_394_1330_5575,5.200243723,0.404113477,1.311288559,0.308180434,0.75794504,NA,ns
CCT2_ENSSSCG00000000496_ENSSSCT00000084498_67_1672_1866,79.46134453,-0.628825552,0.504149643,-1.24729941,0.212287734,0.535835257,ns
ALDH1L2_ENSSSCG00000000839_ENSSSCT00000000913_85_2851_7066,19.90699452,-1.038890677,0.791529002,-1.312511195,0.189347711,0.51124603,ns
IL6ST_ENSSSCG00000016916_ENSSSCT00000018422_285_3036_7065,98.27917165,-0.234606885,0.472630114,-0.496385815,0.619622231,0.833809221,ns
ATIC_ENSSSCG00000016173_ENSSSCT00000040692_138_1914_2051,10.31306227,-0.858255424,1.020391731,-0.84110386,0.400289753,NA,ns
HSD17B12_ENSSSCG00000021739_ENSSSCT00000031374_110_1046_6268,44.00387511,0.637730654,0.609840207,1.045734023,0.29568385,0.610069759,ns
CD5_ENSSSCG00000013115_ENSSSCT00000014335_537_2028_2461,166.4091381,1.12752926,0.429988618,2.622230483,0.008735633,0.104486081,ns
ANKRD54_ENSSSCG00000000120_ENSSSCT00000000126_128_1025_1925,2.751829164,-3.619932513,2.122638187,-1.705393097,0.088121135,NA,ns
CGAS_ENSSSCG00000021383_ENSSSCT00000030573_103_1588_5623,18.33707069,-0.06286404,0.841591273,-0.074696639,0.940456082,0.976929132,ns
EVI2B_ENSSSCG00000017750_ENSSSCT00000043365_142_1519_1885,37.34560951,0.461550385,0.613898096,0.751835504,0.452149988,0.733774334,ns
ENSSSCT00000024482_ENSSSCG00000022842_ENSSSCT00000024482_0_900_903,147.5558355,-0.157817793,0.429995456,-0.367022002,0.713602606,0.881619919,ns
ANAPC7_ENSSSCG00000030222_ENSSSCT00000028521_106_1801_2805,32.54987263,-0.214145016,0.634431032,-0.337538685,0.735710855,0.891845287,ns
DCLRE1A_ENSSSCG00000010644_ENSSSCT00000011643_0_3117_3520,5.296461774,-0.381985995,1.356644539,-0.281566751,0.778275738,NA,ns
NDUFS4_ENSSSCG00000016893_ENSSSCT00000051391_8_533_2794,16.14416313,-0.181468504,0.823018395,-0.220491431,0.825488445,0.930719839,ns
NCOA4_ENSSSCG00000010399_ENSSSCT00000011383_61_1921_3965,59.95519182,-0.167835173,0.543537005,-0.308783342,0.757486342,0.905040352,ns
BOP1_ENSSSCG00000005920_ENSSSCT00000094555_101_2450_2518,39.03345034,0.324892312,0.579764654,0.560386545,0.575215807,0.811584827,ns
ITFG1_ENSSSCG00000033527_ENSSSCT00000041701_149_1982_5317,16.01890155,-0.616442337,0.834904338,-0.738338884,0.460308543,0.738532514,ns
PDCL_ENSSSCG00000038554_ENSSSCT00000066119_137_1040_3112,34.23659012,0.971493196,0.61711809,1.574241967,0.115431521,0.403028978,ns
RESF1_ENSSSCG00000030616_ENSSSCT00000032100_244_5482_7135,45.52117093,-0.604401633,0.571584616,-1.057414103,0.290322638,0.606938155,ns
TXLNA_ENSSSCG00000003617_ENSSSCT00000033047_155_1796_1799,45.25142344,0.971231177,0.551416441,1.761338807,0.078181075,0.334272077,ns
TCEANC_ENSSSCG00000012122_ENSSSCT00000013261_251_1307_2914,6.205455799,0.945751099,1.295268579,0.730158296,0.465293431,NA,ns
STRN_ENSSSCG00000008499_ENSSSCT00000009301_86_2513_4536,41.6615548,-1.168747611,0.606715498,-1.926351998,0.054060437,0.280083172,ns
DCAF6_ENSSSCG00000006303_ENSSSCT00000051977_315_3141_3542,33.94976743,-0.631714711,0.631677481,-1.000058938,0.317281986,0.632249842,ns
TMEM255B_ENSSSCG00000009564_ENSSSCT00000038343_55_1042_1406,1.904291285,-3.088483869,2.351761026,-1.313264331,0.189093893,NA,ns
NDFIP1_ENSSSCG00000025295_ENSSSCT00000050118_260_923_1774,30.96602856,0.268663985,0.655374526,0.409939621,0.68185024,0.861089603,ns
KLHL4_ENSSSCG00000012467_ENSSSCT00000088368_199_2359_2362,4.054658224,-1.211739344,1.599378801,-0.75763124,0.448671773,NA,ns
ASAP2_ENSSSCG00000008642_ENSSSCT00000043441_62_3092_5436,16.77428574,1.320145262,0.786544856,1.67841065,0.09326696,0.36479607,ns
SLC4A4_ENSSSCG00000008943_ENSSSCT00000047428_145_4183_8310,36.41610017,-0.470428024,0.613896643,-0.766298414,0.443498762,0.731538291,ns
CCDC97_ENSSSCG00000003016_ENSSSCT00000023816_132_1401_2943,7.297231782,0.46562721,1.116088305,0.417195672,0.676535291,NA,ns
DMRT3_ENSSSCG00000040481_ENSSSCT00000038890_199_1618_1621,1.559157334,-2.803531659,2.504616205,-1.119345811,0.262992639,NA,ns
CENPB_ENSSSCG00000053890_ENSSSCT00000095881_0_1818_1821,16.08733195,-1.051441597,0.900416884,-1.167727545,0.242916682,0.562641637,ns
KLF6_ENSSSCG00000035212_ENSSSCT00000039193_159_1107_4050,94.27724238,-0.538987683,0.468951169,-1.149347134,0.25041287,0.57106709,ns
INSRR_ENSSSCG00000006465_ENSSSCT00000007082_199_4144_5016,3.340036039,0.455225818,1.620160831,0.280975696,0.778729041,NA,ns
ENSSSCT00000066303_ENSSSCG00000031706_ENSSSCT00000066303_53_4343_7844,12.97340799,-1.815661055,1.040670581,-1.744702972,0.081036586,0.341599473,ns
SMNDC1_ENSSSCG00000030507_ENSSSCT00000028296_128_962_4976,41.17000409,-0.491200367,0.648400432,-0.757557125,0.448716156,0.733108552,ns
FAAP100_ENSSSCG00000029616_ENSSSCT00000054810_113_2690_3293,14.4128393,0.81744415,0.845290178,0.967057433,0.333515323,0.643328754,ns
EFCAB14_ENSSSCG00000003895_ENSSSCT00000004309_972_2442_5714,17.54650754,0.319771992,0.792918141,0.403285,0.686738575,0.865187857,ns
ZNF189_ENSSSCG00000034239_ENSSSCT00000039074_361_2236_2239,3.808608987,-2.497983566,1.928679958,-1.295177853,0.195258883,NA,ns
PELI1_ENSSSCG00000028947_ENSSSCT00000040046_304_1558_3419,47.31514999,-0.931883961,0.592240512,-1.57348905,0.115605622,0.403028978,ns
BBC3_ENSSSCG00000003112_ENSSSCT00000003452_199_778_1765,5.033912721,2.294238897,1.404725835,1.633228948,0.102420854,NA,ns
ENSSSCT00000060323_ENSSSCG00000012141_ENSSSCT00000060323_3_1065_3509,5.030675737,0.164284485,1.363110554,0.120521761,0.904069842,NA,ns
ACTR2_ENSSSCG00000008358_ENSSSCT00000064075_111_1323_3793,369.8815578,-0.407639786,0.408337004,-0.998292542,0.318137523,0.63291728,ns
SLC23A1_ENSSSCG00000026423_ENSSSCT00000025910_255_2070_2511,8.17398316,0.847412507,1.047563114,0.808936947,0.418551415,NA,ns
ZNF654_ENSSSCG00000036885_ENSSSCT00000054967_83_3473_6976,18.37624972,-1.696159556,0.864554088,-1.961889464,0.049775355,0.268727128,ns
RAP2B_ENSSSCG00000038366_ENSSSCT00000050005_0_549_552,18.92000878,0.897402491,0.761352998,1.178694368,0.238519899,0.560802648,ns
GRB7_ENSSSCG00000017495_ENSSSCT00000019048_0_1662_2053,2.050885486,-3.19744348,2.30148802,-1.389293993,0.16474337,NA,ns
VCP_ENSSSCG00000005300_ENSSSCT00000090983_0_2487_2490,224.170933,-0.291436232,0.400629134,-0.727446428,0.466952522,0.7424494,ns
ACBD3_ENSSSCG00000024180_ENSSSCT00000029429_36_1620_3275,23.41648889,-0.438728883,0.757818334,-0.578936749,0.562631853,0.802747921,ns
LAMP3_ENSSSCG00000063563_ENSSSCT00000107048_184_1588_2635,50.14071956,1.624382154,0.652744756,2.488541102,0.012826841,0.131968897,ns
FDX1_ENSSSCG00000035945_ENSSSCT00000065716_170_728_6561,3.411926226,1.355394235,1.569817165,0.863408978,0.387912645,NA,ns
LRRFIP2_ENSSSCG00000027738_ENSSSCT00000049081_302_2531_3612,36.78626688,0.885941099,0.626491899,1.414130176,0.157323685,0.465169165,ns
LMLN_ENSSSCG00000011857_ENSSSCT00000012970_5_2087_5863,1.889205864,0.867391501,2.078287396,0.417358784,0.676415997,NA,ns
ORAI1_ENSSSCG00000034510_ENSSSCT00000042940_0_912_1579,5.197214576,0.656543762,1.297451069,0.506025836,0.612838513,NA,ns
BHLHE41_ENSSSCG00000028552_ENSSSCT00000056533_1523_2969_4715,10.80957039,-0.839691696,1.070815557,-0.784160905,0.432945702,NA,ns
ENSSSCT00000053472_ENSSSCG00000031117_ENSSSCT00000053472_31_592_1987,6.522405363,-1.294398439,1.364810357,-0.948409009,0.342921275,NA,ns
NFE2_ENSSSCG00000000289_ENSSSCT00000047127_361_1480_1753,6.017376507,0.275699818,1.238769555,0.222559407,0.823878432,NA,ns
ABCA13_ENSSSCG00000031141_ENSSSCT00000058276_0_13968_14972,10.34852296,-0.280936569,1.089090984,-0.257955096,0.796441563,NA,ns
C15orf40_ENSSSCG00000030131_ENSSSCT00000026762_34_496_1765,2.425232936,-0.388531727,1.948622724,-0.199387866,0.841959351,NA,ns
RPRD1B_ENSSSCG00000007342_ENSSSCT00000008034_364_1342_3806,23.86795745,-1.123430798,0.812608717,-1.382499073,0.166818515,0.481174244,ns
DOCK6_ENSSSCG00000038604_ENSSSCT00000043580_67_6409_6607,44.30289153,0.681836973,0.618563234,1.102291465,0.270334979,0.587241118,ns
PI4KA_ENSSSCG00000010092_ENSSSCT00000036991_5_6221_6539,192.1961711,0.248753276,0.414425205,0.600236842,0.548348404,0.794701887,ns
B4GALT7_ENSSSCG00000014035_ENSSSCT00000047565_97_1234_1824,15.39632951,0.42942143,0.841012453,0.510600561,0.609630783,0.830909088,ns
ANXA2_ENSSSCG00000004578_ENSSSCT00000046654_0_1242_1469,123.3425624,-1.134068919,0.520493017,-2.178835993,0.029343854,0.202738335,ns
ENSSSCT00000023496_ENSSSCG00000028802_ENSSSCT00000023496_0_1359_1362,1.652399072,-0.994456983,2.386286847,-0.416738241,0.67686988,NA,ns
MBOAT1_ENSSSCG00000001078_ENSSSCT00000069759_91_1567_3779,8.403135843,1.960965745,1.134297055,1.728793826,0.083846002,NA,ns
SEC24A_ENSSSCG00000014304_ENSSSCT00000048923_376_3775_6564,20.48858387,-0.952174107,0.792352783,-1.201704755,0.229477938,0.55225886,ns
ADGRE5_ENSSSCG00000013775_ENSSSCT00000036462_94_2578_3313,401.2732827,0.862912508,0.442695088,1.949225395,0.051268513,0.273334602,ns
ICAM5_ENSSSCG00000013653_ENSSSCT00000014917_282_3048_3216,5.843191039,-0.306569314,1.333598494,-0.229881269,0.818184032,NA,ns
CNNM4_ENSSSCG00000008202_ENSSSCT00000008983_94_2419_4721,16.93556114,0.399596367,0.788583845,0.506726545,0.612346703,0.831854114,ns
MMP28_ENSSSCG00000034440_ENSSSCT00000043520_226_1789_2542,36.32187743,-3.39465769,0.891499272,-3.807807584,0.000140204,0.006965877,down
PPP5C_ENSSSCG00000003098_ENSSSCT00000003437_803_2300_2755,41.82650393,-0.138538742,0.602077091,-0.230101334,0.818013028,0.928743129,ns
EXD2_ENSSSCG00000002305_ENSSSCT00000060618_32_2027_5127,13.80754697,0.238647188,0.931707068,0.25613972,0.797842952,0.918553689,ns
AMOTL1_ENSSSCG00000014960_ENSSSCT00000066175_219_3102_3105,2.087745614,0.522223374,1.963226949,0.26600255,0.790237245,NA,ns
JAK1_ENSSSCG00000003809_ENSSSCT00000045514_331_3793_5100,302.2895891,-0.479349405,0.398313445,-1.203447714,0.228803113,0.551651803,ns
ACLY_ENSSSCG00000017421_ENSSSCT00000018965_132_3522_4402,187.8156909,-0.293903142,0.456218108,-0.644216301,0.519435182,0.774224798,ns
THOP1_ENSSSCG00000013468_ENSSSCT00000083865_0_1752_1755,17.11091927,-0.286355085,0.793778798,-0.360749223,0.718286924,0.883031881,ns
POLR2M_ENSSSCG00000030605_ENSSSCT00000027727_172_1279_3929,2.542613639,-3.506555361,2.16707806,-1.618102931,0.105640417,NA,ns
EMG1_ENSSSCG00000026812_ENSSSCT00000025035_95_827_1820,20.15354616,0.325249207,0.727997957,0.446772143,0.655039587,0.849563837,ns
ENSSSCT00000057198_ENSSSCG00000053185_ENSSSCT00000057198_31_235_242,3.604226261,-0.099872817,1.576424795,-0.063354,0.949484616,NA,ns
ENSSSCT00000040510_ENSSSCG00000006081_ENSSSCT00000040510_631_976_1022,69.37038542,-0.660699035,0.517007995,-1.277928081,0.201274786,0.525226573,ns
ACVR1B_ENSSSCG00000000233_ENSSSCT00000000252_27_1632_2949,4.497651395,-0.138033431,1.564981414,-0.088201323,0.929716666,NA,ns
SEPTIN5_ENSSSCG00000010128_ENSSSCT00000048800_33_1140_2439,14.85610063,1.993132739,0.839237417,2.374933123,0.01755213,0.1548263,ns
CNOT4_ENSSSCG00000021354_ENSSSCT00000043394_336_2466_3556,12.8848894,-0.787356736,0.922386074,-0.853608655,0.393321861,0.695453949,ns
CACNA1A_ENSSSCG00000013754_ENSSSCT00000100998_0_7365_8369,2.20393472,1.211116641,1.973868974,0.613574993,0.539496213,NA,ns
CASD1_ENSSSCG00000015327_ENSSSCT00000062946_56_2447_3614,5.728616685,0.516094306,1.291440386,0.399626891,0.689431347,NA,ns
BRMS1L_ENSSSCG00000001947_ENSSSCT00000002179_229_1198_2689,1.255293155,-2.478811932,2.697679011,-0.918868376,0.358164423,NA,ns
PTMA_ENSSSCG00000037274_ENSSSCT00000052938_170_698_1055,323.904579,-1.290076651,0.442694756,-2.914144871,0.003566644,0.060095358,ns
ACR_ENSSSCG00000021265_ENSSSCT00000060173_48_1290_1401,4.662783319,1.17296349,1.433669565,0.818154698,0.413268859,NA,ns
VCPIP1_ENSSSCG00000006209_ENSSSCT00000006805_254_3923_9747,43.97911051,-0.274050309,0.578978664,-0.473334038,0.635974881,0.842553232,ns
ENSSSCT00000065104_ENSSSCG00000004983_ENSSSCT00000065104_203_4433_4824,26.89659233,-1.218601842,0.716693602,-1.700310758,0.089072488,0.35762258,ns
ZC3H6_ENSSSCG00000008096_ENSSSCT00000041159_14_3563_5314,4.633361983,-2.794382661,1.825377812,-1.530851665,0.125806057,NA,ns
IKBKE_ENSSSCG00000015644_ENSSSCT00000030765_355_2509_3939,52.5512687,0.4811545,0.529046821,0.909474323,0.363099806,0.671769309,ns
TIFA_ENSSSCG00000009129_ENSSSCT00000057782_440_992_5720,1.872290374,-1.24623355,2.312099135,-0.539005241,0.589883239,NA,ns
EIF4G2_ENSSSCG00000013405_ENSSSCT00000014645_0_2847_3641,268.5363784,-0.309455294,0.423818907,-0.730159249,0.465292849,0.74163623,ns
ZPR1_ENSSSCG00000015067_ENSSSCT00000086732_900_2265_2741,10.59257964,-0.908560293,1.108061693,-0.81995461,0.412241983,NA,ns
POLG_ENSSSCG00000001838_ENSSSCT00000002060_339_4011_4451,40.28797506,0.784535333,0.576841638,1.36005323,0.17381308,0.49142774,ns
MRGBP_ENSSSCG00000053677_ENSSSCT00000093924_42_654_1470,4.792677348,1.126250351,1.344277393,0.837810973,0.402136875,NA,ns
ZFPL1_ENSSSCG00000013007_ENSSSCT00000014218_146_1082_1806,5.038114529,-1.646300588,1.515757244,-1.086124176,0.277424058,NA,ns
GHDC_ENSSSCG00000017407_ENSSSCT00000018949_225_1986_2542,21.43869129,1.377276296,0.712173047,1.933906798,0.053124588,0.278164162,ns
CD83_ENSSSCG00000021576_ENSSSCT00000033515_389_980_2239,6.304533032,0.980812461,1.20605553,0.813239885,0.416080536,NA,ns
ALKBH4_ENSSSCG00000029300_ENSSSCT00000022336_26_932_1239,3.431655545,0.740019622,1.691435351,0.437509847,0.661741636,NA,ns
XK_ENSSSCG00000031868_ENSSSCT00000065925_146_1478_4449,2.570420223,0.584858188,1.851743338,0.315841929,0.752122491,NA,ns
ENSSSCT00000034539_ENSSSCG00000031177_ENSSSCT00000034539_56_584_796,5.076804727,2.948648937,1.43362755,2.056774744,0.039707899,NA,ns
SLC27A4_ENSSSCG00000005648_ENSSSCT00000078426_101_2249_2952,6.843536418,-0.504119262,1.224882801,-0.411565304,0.680658067,NA,ns
NLRP12_ENSSSCG00000003251_ENSSSCT00000080331_118_3121_4033,9.889003557,0.482402269,0.972001453,0.496297889,0.619684255,NA,ns
USP8_ENSSSCG00000004639_ENSSSCT00000054894_161_3509_6210,40.8685874,-1.37108495,0.615488872,-2.227635643,0.025904822,0.191534978,ns
ENSSSCT00000005305_ENSSSCG00000004806_ENSSSCT00000005305_294_3348_5294,4.33717085,-1.350955629,1.571830836,-0.859479021,0.390076289,NA,ns
PCK2_ENSSSCG00000002009_ENSSSCT00000038424_97_2116_2328,46.05972337,-0.263428666,0.588102822,-0.447929607,0.654204,0.848910867,ns
PPARGC1B_ENSSSCG00000014437_ENSSSCT00000015782_27_3111_4610,7.958312602,-0.214708174,1.095467953,-0.195996765,0.844612698,NA,ns
CIAO2A_ENSSSCG00000034124_ENSSSCT00000044906_143_623_990,10.51383631,0.871893857,0.952539469,0.915336199,0.360015161,NA,ns
ENSSSCT00000041138_ENSSSCG00000031636_ENSSSCT00000041138_222_2031_5199,70.01853723,-0.577422133,0.550687863,-1.048547047,0.294386638,0.60936895,ns
ALDH3A2_ENSSSCG00000018041_ENSSSCT00000056500_199_1933_4412,37.5109114,0.447217401,0.594237326,0.752590558,0.451695993,0.73375549,ns
HSP90AB1_ENSSSCG00000001701_ENSSSCT00000054552_0_2475_2748,229.3740052,-0.94115919,0.427037064,-2.203928582,0.027529367,0.197565692,ns
ITPKC_ENSSSCG00000003000_ENSSSCT00000003332_21_2052_3270,8.567636774,-0.527463261,1.075367634,-0.490495756,0.623783132,NA,ns
GNAI2_ENSSSCG00000011399_ENSSSCT00000012477_856_1921_2506,212.5820312,0.352267799,0.415366659,0.848088769,0.396388536,0.696958356,ns
CALM1_ENSSSCG00000025768_ENSSSCT00000031940_209_656_4442,47.88197751,0.115297764,0.545807008,0.211242732,0.832697868,0.932833437,ns
DHCR7_ENSSSCG00000021181_ENSSSCT00000029497_253_1678_2042,6.292450342,1.566802681,1.184212213,1.323075935,0.185810127,NA,ns
EFHD2_ENSSSCG00000003458_ENSSSCT00000003841_89_806_2419,27.51776356,-0.280020564,0.702099573,-0.398833121,0.69001617,0.866982289,ns
DCXR_ENSSSCG00000039873_ENSSSCT00000056269_59_791_1598,2.014448514,0.659915586,1.990162327,0.331588824,0.74019976,NA,ns
TRIM26_ENSSSCG00000001233_ENSSSCT00000074988_205_1837_3293,74.61402217,0.823641576,0.503163585,1.636926041,0.101645924,0.377069404,ns
DIP2C_ENSSSCG00000011163_ENSSSCT00000012225_135_5001_7394,6.072135884,-0.730511464,1.277645046,-0.571764017,0.567481858,NA,ns
ENSSSCT00000009384_ENSSSCG00000008576_ENSSSCT00000009384_110_2012_2102,13.2536092,0.520363673,0.878520914,0.592317912,0.553637724,0.797397445,ns
RFX1_ENSSSCG00000013764_ENSSSCT00000015038_263_3182_4421,31.64963969,0.814462675,0.617044848,1.319940808,0.186854781,0.508896534,ns
LPCAT2_ENSSSCG00000002828_ENSSSCT00000003129_149_1778_4265,23.78860067,0.796225785,0.682787789,1.166139462,0.243558064,0.563167473,ns
TOGARAM1_ENSSSCG00000027765_ENSSSCT00000039813_218_5714_7451,14.76158942,-1.401643036,0.917387007,-1.527864495,0.126546185,0.421166517,ns
SELENBP1_ENSSSCG00000006624_ENSSSCT00000056577_112_1630_1880,12.33741063,1.818522721,0.900864811,2.018641086,0.043524537,0.25250313,ns
ENSSSCT00000105257_ENSSSCG00000061243_ENSSSCT00000105257_24_600_611,7.605505605,-0.624319559,1.145782094,-0.544885073,0.585832563,NA,ns
EPB41L3_ENSSSCG00000003687_ENSSSCT00000048903_0_3594_4732,5.065921113,0.296949012,1.321168147,0.224762467,0.822164066,NA,ns
CDK10_ENSSSCG00000025401_ENSSSCT00000023993_68_1151_1686,31.55844334,1.299028676,0.62044564,2.093702642,0.036286477,0.226566373,ns
RBX1_ENSSSCG00000034230_ENSSSCT00000062866_64_388_1358,15.11193398,-0.613280229,0.913986028,-0.670995191,0.502223593,0.763647855,ns
