,H6,H7,W10,W6
ENSSSCT00000030665,0,7.529874967,0,6.412292313
ENSSSCT00000008911,0,0.9587729,0,0
ENSSSCT00000034708,4.707868786,7.369488354,0,13.51691439
ENSSSCT00000002132,32.4453713,30.82039655,54.81663166,15.52582588
ENSSSCT00000003069,36.5749692,28.78370281,21.0305983,28.12810109
ENSSSCT00000100271,54.63420817,54.03860041,87.2629341,88.03481988
ENSSSCT00000007977,18.64439727,15.20812185,18.82816016,12.95093521
ENSSSCT00000016956,20.45566507,22.30738211,32.79552029,23.54777525
ENSSSCT00000041380,34.28163369,65.17766509,80.69211499,142.4602873
ENSSSCT00000031311,0.779302535,0,0,0
ENSSSCT00000061675,9.02148255,63.00507626,8.069211499,6.475467607
ENSSSCT00000010390,0,0.49778277,0,0
ENSSSCT00000011753,20.44723399,28.18916438,14.5781143,19.14349404
ENSSSCT00000078953,6.602084957,11.23327182,1.283738193,4.120752113
ENSSSCT00000016271,41.65756685,51.58033603,31.63615753,19.74600744
ENSSSCT00000090074,0,0.434946286,0,2.592741468
ENSSSCT00000041442,13.69241837,26.79187822,0,49.14093174
ENSSSCT00000030704,35.84791662,19.705843,13.9408505,5.593701805
ENSSSCT00000056710,3.241346828,0.975742331,0,5.816459841
ENSSSCT00000098220,4.309084606,3.459102226,0,0
ENSSSCT00000072840,359.4131617,409.6509827,61.35018481,167.3920503
ENSSSCT00000028155,99.84387728,66.54107543,167.1479525,176.2913018
ENSSSCT00000062252,16.84010076,11.40609139,9.414080082,7.554712208
ENSSSCT00000049675,5.151507616,5.582728276,11.5193385,7.395330094
ENSSSCT00000031794,869.2067766,800.8142311,527.6684609,691.5319184
ENSSSCT00000042022,20.97843821,17.75065616,7.607043039,22.3834662
ENSSSCT00000006192,83.80804382,131.438556,87.91793433,81.69332862
ENSSSCT00000042362,10.17422754,7.963141582,4.550138706,10.9543327
ENSSSCT00000042203,3.218560558,4.263085125,2.87882238,9.240913351
ENSSSCT00000088149,0,0,12.13370322,0
ENSSSCT00000067188,18.19986045,16.43610685,0,0
ENSSSCT00000012683,0,0.382843345,0,2.282152646
ENSSSCT00000078117,5.320154737,7.638045557,0,0
ENSSSCT00000004309,15.69737964,30.60246561,16.71479525,32.19232467
ENSSSCT00000074237,3.255752813,1.960157928,0,0
ENSSSCT00000040443,0.967055291,0.727781409,0,0.867669917
ENSSSCT00000052439,2.213125024,1.332433637,0,0
ENSSSCT00000039493,3.198883769,0.48147984,7.153056482,0
ENSSSCT00000054224,1.470972657,0,0,2.639598241
ENSSSCT00000012271,0,0,1.863538037,0
ENSSSCT00000002907,0,1.378236043,0,14.37756167
ENSSSCT00000035249,0,1.179239395,0,0
ENSSSCT00000017739,1.545452285,2.791364138,0,0
ENSSSCT00000003841,107.2763741,72.89080998,34.26882708,93.5014172
ENSSSCT00000002008,31.39475927,37.0154823,8.775267505,9.38942803
ENSSSCT00000043097,1.552000812,1.868794635,0,0
ENSSSCT00000042167,3.590903838,0,0,0
ENSSSCT00000064949,0,0,0,5.765438264
ENSSSCT00000039386,1.058590149,0,0,0
ENSSSCT00000019532,0,0.648581667,0,3.866235071
ENSSSCT00000099192,16.12259082,17.67128832,12.94170377,14.83656799
ENSSSCT00000070587,1.344940728,0.269911587,0,0
ENSSSCT00000018882,163.9181104,112.981325,99.42895692,110.8957138
ENSSSCT00000013260,1.168332349,0.351702978,0,0
ENSSSCT00000006406,6.683799115,2.414428105,0,0
ENSSSCT00000001582,4.966402597,12.70780352,5.552711642,13.36799923
ENSSSCT00000018347,0.501742728,0,0,0
ENSSSCT00000069349,0.289543234,0.174322345,5.179604535,1.039146185
ENSSSCT00000054613,0.316297229,0,1.414550893,0
ENSSSCT00000011138,16.33608366,16.04706754,30.76150111,12.34291009
ENSSSCT00000002196,24.52031408,39.67474467,34.26882708,16.50025009
ENSSSCT00000015660,39.87095812,52.48485596,21.15562646,21.82782162
ENSSSCT00000011190,6.796803554,5.910785504,0,0
ENSSSCT00000038602,0,3.418880107,4.232687169,0
ENSSSCT00000074897,52.85446814,52.19850938,69.46161114,84.86141283
ENSSSCT00000052845,12.50685532,17.92827373,7.990487484,13.89330001
ENSSSCT00000014228,90.26921032,86.4085576,78.41728409,114.2047452
ENSSSCT00000025210,2.698137691,3.248880544,15.08333273,2.420847006
ENSSSCT00000095027,19.16938572,18.13604064,42.86485809,24.57046587
ENSSSCT00000022785,54.83927452,46.87531089,33.30600606,36.44694799
ENSSSCT00000024873,4.008450796,1.809995351,0,3.596497741
ENSSSCT00000079394,56.30397766,41.57009683,42.40905979,48.92226255
ENSSSCT00000001560,35.34987088,32.0135282,27.89866068,33.04956825
ENSSSCT00000098568,8.933468086,4.706171854,4.994054678,4.007682696
ENSSSCT00000067795,33.48774322,31.50253813,9.360285339,45.06925454
ENSSSCT00000057207,17.8048982,52.06669496,11.37534677,73.02888468
ENSSSCT00000061389,33.06623951,9.188240287,45.50138706,18.25722117
ENSSSCT00000012338,162.0673414,314.1890307,405.8884793,593.2789038
ENSSSCT00000018976,755.2338108,804.0116811,231.9362739,244.2913133
ENSSSCT00000008332,36.45363044,61.3129968,7.763269831,45.68631648
ENSSSCT00000034217,51.6537706,146.2040872,36.00109746,93.8942803
ENSSSCT00000032709,89.27064166,74.49390513,42.56581371,47.11540947
ENSSSCT00000054025,20.82337414,26.26154136,14.70421844,23.59999864
ENSSSCT00000088468,44.00224297,44.02892808,13.85829048,31.13921986
ENSSSCT00000090933,11.20098445,14.83605771,10.01865403,4.019938606
ENSSSCT00000022870,69.15097392,37.97297646,13.59377539,19.09053832
ENSSSCT00000065867,103.2037667,54.01263904,33.183332,41.1543991
ENSSSCT00000023159,57.39307844,71.62115506,18.66723572,35.57817459
ENSSSCT00000083918,10.55360552,18.31418742,8.329067463,2.227999871
ENSSSCT00000037336,113.9513485,102.2082348,41.60126817,45.90387037
ENSSSCT00000029372,46.19649262,105.9544826,49.19068872,71.05513104
ENSSSCT00000064947,57.17823804,106.7665206,33.35395794,47.58443164
ENSSSCT00000011680,355.8909303,393.2780523,221.4224475,238.8299281
ENSSSCT00000052205,136.8848879,140.0737856,148.3438078,179.4051427
ENSSSCT00000000147,131.0024627,181.4845125,218.2073818,242.2746576
ENSSSCT00000098780,84.71052887,139.8879226,21.64823702,49.2221117
ENSSSCT00000065336,115.7756927,100.7538073,141.2112012,226.6413662
ENSSSCT00000014925,113.3154593,115.7718276,51.18906045,86.26537002
ENSSSCT00000098497,131.8177393,123.5868803,22.50068591,72.22636946
ENSSSCT00000101806,167.1577787,135.4186287,71.45855418,97.04509507
ENSSSCT00000066514,49.11696055,92.09362679,43.93237372,75.54712208
ENSSSCT00000036950,83.27014847,90.80143343,31.25055519,31.34785193
ENSSSCT00000014541,47.98753311,79.00903948,26.27887595,45.69186902
ENSSSCT00000072123,546.7282468,592.1708813,827.0154546,782.2996622
ENSSSCT00000018679,407.2661594,232.8581772,131.5222575,371.0080565
ENSSSCT00000041256,178.1528006,247.5199424,108.6461691,167.6683577
ENSSSCT00000017738,34.10631743,32.14024133,19.89534333,31.93165808
ENSSSCT00000059039,41.24686841,55.62610336,22.13580992,41.44882644
ENSSSCT00000030660,4.024969138,4.846544327,0,7.222636946
ENSSSCT00000072871,20.84475887,5.378482119,0,21.37430771
ENSSSCT00000029343,7.252914683,6.55003268,0,0
ENSSSCT00000042344,26.42817642,45.94120144,18.31153382,28.05377887
ENSSSCT00000069845,35.44569595,50.81054537,15.09723442,24.23078201
ENSSSCT00000049427,146.9176118,113.7450602,158.4226843,124.6878787
ENSSSCT00000014645,178.3116464,272.8006937,112.195201,198.0783447
ENSSSCT00000045379,86.37661453,100.1507108,61.25397824,60.25543681
ENSSSCT00000024462,605.5306392,598.4211981,376.4872833,418.7382017
ENSSSCT00000040783,0,1.441292594,0,0
ENSSSCT00000054798,103.9190869,146.1571246,49.52243987,76.42557699
ENSSSCT00000072846,264.7750782,196.6062018,309.1901482,237.5638417
ENSSSCT00000030705,35.01827154,30.76992096,55.02493319,71.33053852
ENSSSCT00000026385,21.18930034,10.9347653,4.512534254,3.621267009
ENSSSCT00000086345,38.89616193,47.11441543,14.49601712,38.22245039
ENSSSCT00000027015,1.351557902,4.068593485,30.22232351,0
ENSSSCT00000007487,0.361571759,0,0,0
ENSSSCT00000016769,0,0.172819567,0,0
ENSSSCT00000014844,86.51214339,110.9353183,40.1975444,96.77447295
ENSSSCT00000024675,100.3241497,172.2683365,95.57503669,93.74210156
ENSSSCT00000011953,0.984602665,0,13.21008012,0
ENSSSCT00000013837,57.54125063,102.59739,91.55263983,117.155099
ENSSSCT00000106781,0,0.801882789,0,0
ENSSSCT00000000137,0.894437586,0,0,0
ENSSSCT00000066766,2.520221501,2.023098779,0,3.014953955
ENSSSCT00000027848,27.40190959,13.19807084,49.01895065,6.556209098
ENSSSCT00000028838,17.69802606,51.42326077,41.2953765,27.61596479
ENSSSCT00000102858,21.17511107,19.2953046,5.118906045,16.43149905
ENSSSCT00000005189,21.95637115,42.06060949,22.3167566,57.30877054
ENSSSCT00000041528,40.03301278,62.95368549,21.37748691,64.33213332
ENSSSCT00000095013,123.9007009,143.8417779,75.05889187,95.66587049
ENSSSCT00000058351,82.41124309,112.7090809,79.62742736,109.543327
ENSSSCT00000003084,0.509418903,1.226802597,2.278233567,5.484784106
ENSSSCT00000016366,0,0.660232835,0,0
ENSSSCT00000064745,6.250378695,6.020962919,11.18122822,0
ENSSSCT00000051688,4.794138632,5.772716411,8.576177667,10.3234549
ENSSSCT00000040134,3.350050532,3.361551325,7.491082017,2.003841348
ENSSSCT00000066938,39.52577606,15.86458755,11.7845319,18.91395574
ENSSSCT00000056080,9.33177558,12.64114587,15.65015861,4.186369185
ENSSSCT00000057115,0,0.635497887,0,0
ENSSSCT00000028339,0,0.702285882,0,4.186369185
ENSSSCT00000049196,115.1491171,98.82736041,241.0508265,162.6663451
ENSSSCT00000059181,2.764318427,6.657140133,12.36264101,9.920905088
ENSSSCT00000088348,39.66660865,41.40523471,14.97514005,22.18599028
ENSSSCT00000026023,21.72801136,19.22188767,5.949333902,12.73142784
ENSSSCT00000072642,36.16794368,50.46331343,28.24224025,16.48300845
ENSSSCT00000031770,2.54945841,5.628063656,0,6.099860437
ENSSSCT00000031060,46.39447759,44.8386126,43.68133158,21.9086654
ENSSSCT00000070178,19.27748376,15.75126906,6.15808246,4.941804226
ENSSSCT00000078771,14.47276137,27.48093752,39.83100144,31.96401031
ENSSSCT00000073698,49.34236777,30.84963578,110.3349697,64.7043486
ENSSSCT00000061644,58.48942494,33.92581029,98.88909048,88.31730747
ENSSSCT00000084484,16.36970688,31.41454221,0,25.70290355
ENSSSCT00000012654,46.31027709,59.98759176,43.93237372,45.32827325
ENSSSCT00000036837,12.00892431,7.230090718,0,50.28218289
ENSSSCT00000106125,6.659494391,16.03765577,14.89136304,11.95018113
ENSSSCT00000057799,8.790532596,16.75935028,13.10439947,0
ENSSSCT00000002243,0,1.070474597,0,6.38116468
ENSSSCT00000061400,85.93309109,50.04057018,18.90057617,30.33507517
ENSSSCT00000019127,5.723002992,2.297060072,2.843836692,2.282152646
ENSSSCT00000028167,0.98196298,2.956002237,8.783109567,3.524182102
ENSSSCT00000025035,48.03569725,56.9369644,46.99323582,64.64852086
ENSSSCT00000066777,0.719591732,0,0,0
ENSSSCT00000069937,6.236832982,3.072228951,2.535681013,3.052290846
ENSSSCT00000004093,105.6685079,114.963808,82.0544494,157.3034047
ENSSSCT00000008050,0,0,0,1.716083452
ENSSSCT00000038504,0,0.716742471,0,0
ENSSSCT00000053533,28.90487259,27.0127771,15.4350995,27.86968037
ENSSSCT00000014277,27.35812356,25.32143812,5.478427874,21.98193853
ENSSSCT00000043652,95.99875987,87.14008531,24.76890022,43.72898941
ENSSSCT00000032131,0.748257797,1.801983795,0,0.67135849
ENSSSCT00000059795,4.578402394,15.16059647,40.95124836,32.8629981
ENSSSCT00000064420,0,1.32046567,9.808682241,0
ENSSSCT00000024369,98.87102102,28.41026445,221.0864942,161.2907882
ENSSSCT00000081702,10.68408038,15.9986712,6.12584119,8.84867563
ENSSSCT00000049708,0,0.875070504,0,0
ENSSSCT00000017115,0,0.552676108,0,0
ENSSSCT00000040992,7.025681423,2.537928264,10.47346505,6.72388708
ENSSSCT00000087970,0.320728714,0,0,1.151068235
ENSSSCT00000015372,7.46225178,7.487869844,5.562138996,4.463565108
ENSSSCT00000016326,5.127810681,11.46692388,9.828299606,0
ENSSSCT00000006224,0,2.95007046,0,0
ENSSSCT00000065966,6.012676195,3.016658918,8.963337534,8.991244351
ENSSSCT00000035446,12.98037042,13.59123371,25.23959837,18.22908986
ENSSSCT00000027631,1.058590149,5.736011278,0,0
ENSSSCT00000045451,10.01525524,7.752577742,6.398632556,5.134843454
ENSSSCT00000055817,1866.806654,876.4819076,1317.233703,1635.577786
ENSSSCT00000025086,2.012484569,0.807757388,0,0
ENSSSCT00000083579,7.340124078,2.209596863,0,0
ENSSSCT00000010126,21.13108797,17.66969286,21.00064018,16.85281954
ENSSSCT00000026139,12.40199294,14.43570032,18.48814824,17.80388159
ENSSSCT00000045599,0.525498123,0,0,0
ENSSSCT00000062416,5.095960925,6.903164877,8.546347483,4.572243215
ENSSSCT00000072573,3.492001826,1.635195305,20.82266866,23.67249863
ENSSSCT00000065954,5.147609178,5.006349303,1.770864794,4.263307862
ENSSSCT00000057713,4.369051986,0.876810206,11.39796177,0
ENSSSCT00000033751,0,0.252308658,0,0
ENSSSCT00000049493,10.51112249,30.66803381,72.3200854,31.91990986
ENSSSCT00000017182,0,0,0,2.987545282
ENSSSCT00000085614,26.73519646,32.19237473,47.82627545,67.1652516
ENSSSCT00000000110,385.2031138,398.418617,257.6707762,307.2136452
ENSSSCT00000000220,1.969205331,0,0,0
ENSSSCT00000000257,0.758327519,0,0,0
ENSSSCT00000000453,0,0.695639643,0,0
ENSSSCT00000000620,72.37713964,66.68351634,34.33038784,78.71376791
ENSSSCT00000000682,9.899248419,10.42989438,22.13580992,8.88189138
ENSSSCT00000000686,4.819370941,6.770282317,0,0
ENSSSCT00000000687,1.341656379,1.615514776,0,0
ENSSSCT00000000689,9.554926735,25.88686829,7.121956236,22.86121607
ENSSSCT00000000891,0,1.382556532,0,0
ENSSSCT00000001050,0,1.825478203,0,0
ENSSSCT00000001114,12.9333401,9.655438946,23.13629851,9.283332798
ENSSSCT00000001201,3.027042905,5.46738265,0,0
ENSSSCT00000001263,60.32718449,28.53759336,0,15.46494028
ENSSSCT00000001267,109.8816575,113.6514645,63.00192055,30.33507517
ENSSSCT00000001327,231.2775627,322.7089272,1123.107408,1018.842001
ENSSSCT00000001329,224.2275743,263.2774447,1492.848832,564.4060616
ENSSSCT00000001339,2.027336853,2.034296743,0,0
ENSSSCT00000001520,6.741205979,3.382174339,0,0
ENSSSCT00000001522,320.8750748,321.7695866,249.168159,325.8528263
ENSSSCT00000001538,2.693177879,1.621454168,0,0
ENSSSCT00000001610,415.1084837,234.518895,2002.061031,2249.289648
ENSSSCT00000001690,4.439662927,6.682356573,19.85515072,3.98339371
ENSSSCT00000001703,681.5064547,278.3584926,228.2528597,323.2426043
ENSSSCT00000001799,2.253982717,6.785162058,20.16061458,16.17870676
ENSSSCT00000002166,11.96967946,14.41292594,17.12993395,5.154980095
ENSSSCT00000002203,10.9425717,14.09117681,4.078132617,3.272663712
ENSSSCT00000002214,9.272713709,3.721818851,6.911603098,5.54649757
ENSSSCT00000002278,17.44153293,26.25211511,58.50178337,0
ENSSSCT00000002336,0,1.369675571,0,0
ENSSSCT00000002346,0,1.531373381,22.75069353,0
ENSSSCT00000002349,11.04338266,4.432517928,16.46281341,13.21125552
ENSSSCT00000002451,0,0.793229377,0,0
ENSSSCT00000002507,0,0.737517615,0,0
ENSSSCT00000002516,364.9825007,394.1366848,159.1907683,249.018211
ENSSSCT00000002646,25.43556886,26.03334748,0,9.128610585
ENSSSCT00000002668,0,0.352828427,0,0
ENSSSCT00000002812,17.68531547,9.246615384,16.65107938,20.04350583
ENSSSCT00000002944,0,3.518900536,4.356515783,1.748031814
ENSSSCT00000003003,0,0.558272828,0,0
ENSSSCT00000003024,18.24344249,20.84075958,29.28824914,31.89767377
ENSSSCT00000003090,6.208003246,3.737589269,55.52711642,37.13333119
ENSSSCT00000003111,4.42816121,2.285158206,0,2.270328021
ENSSSCT00000003125,1.382159213,0,0,0
ENSSSCT00000003151,6.369951157,1.917545799,0,22.86121607
ENSSSCT00000003156,5.360080851,5.916330331,0,0
ENSSSCT00000003195,1.294248027,1.168822086,0,2.322473364
ENSSSCT00000003223,0,2.371158784,0,56.53849136
ENSSSCT00000003256,1.693091794,1.019342528,0,0
ENSSSCT00000003260,1.252926539,2.263010151,1.867787838,1.498882468
ENSSSCT00000003266,0.34521413,0.207839554,0,0
ENSSSCT00000003379,203.6473385,195.819777,72.07419711,105.1615939
ENSSSCT00000003515,1766.451962,1214.2434,1835.030623,4675.697452
ENSSSCT00000003584,0,0.64104002,0,3.821278849
ENSSSCT00000003612,20.31526021,19.78544401,18.70530104,15.01083111
ENSSSCT00000003641,74.13968831,57.29464638,113.8222009,127.0834972
ENSSSCT00000003688,0,1.279600195,3.168375115,0
ENSSSCT00000003717,46.79248262,44.68641972,129.8894221,86.86255006
ENSSSCT00000003829,0,0,5.318343943,0
ENSSSCT00000003862,0,0,0,2.016134853
ENSSSCT00000004054,1.826793973,4.949276564,4.084912554,6.556209098
ENSSSCT00000004062,0,0,0,10.30996019
ENSSSCT00000004090,360.0990647,496.7844074,432.5188029,339.7073961
ENSSSCT00000004102,0,1.575126906,0,0
ENSSSCT00000004148,18.99189141,23.68524163,6.066851609,0
ENSSSCT00000004156,0,0,3.211862616,0
ENSSSCT00000004259,0,0,0,6.319807328
ENSSSCT00000004261,95.33111834,101.1965095,44.87808039,45.01780562
ENSSSCT00000004280,0,0,12.69806151,0
ENSSSCT00000004318,205.273426,184.1686844,36.00109746,72.22636946
ENSSSCT00000004346,285.2696876,304.2721111,220.5067219,265.4319078
ENSSSCT00000004377,0,0.706787714,0,0
ENSSSCT00000004406,2.57938163,2.588236701,0,0
ENSSSCT00000004482,8.452435189,5.088871544,50.40153644,10.11169172
ENSSSCT00000004588,0,6.014120915,0,0
ENSSSCT00000004609,13.29213598,4.44592272,0,5.300483565
ENSSSCT00000004618,8.57493425,19.91297561,38.34899512,8.792775413
ENSSSCT00000004619,1.462164437,2.200776117,3.269560747,10.49516906
ENSSSCT00000004855,12.68475122,20.04706972,7.091125257,17.07168733
ENSSSCT00000004911,22.60939454,19.96457149,13.48189246,5.409547013
ENSSSCT00000005051,10.83062932,2.371158784,0,17.66827855
ENSSSCT00000005062,16.80147668,24.27718535,0,0
ENSSSCT00000005141,30.68248725,10.39088954,0,20.6469098
ENSSSCT00000005176,520.6297579,344.9527925,468.0142669,291.0722689
ENSSSCT00000005194,2.641385997,0.530090786,0,9.479710992
ENSSSCT00000005285,0,1.070474597,0,0
ENSSSCT00000005305,4.317550391,4.332372631,1.609086379,1.291276939
ENSSSCT00000005338,0.966417392,0,0,0
ENSSSCT00000005418,0.530061059,0,0,0
ENSSSCT00000005698,479.5370861,274.5401917,151.3058172,153.096698
ENSSSCT00000005704,63.19072953,120.4745627,83.73418195,83.99488333
ENSSSCT00000005741,0,1.055108933,0,0
ENSSSCT00000005775,8.324367989,8.352945716,8.272979466,3.319494758
ENSSSCT00000005956,1.155432781,0,0,0
ENSSSCT00000005957,1.151799344,0,0,0
ENSSSCT00000005976,10.03485456,6.041582655,0,0
ENSSSCT00000005984,19.79849684,3.575963788,8.854323969,7.105513104
ENSSSCT00000006026,18.86119259,23.81005789,27.2101318,17.46870331
ENSSSCT00000006183,0,4.793864498,5.93496353,0
ENSSSCT00000006219,147.3051205,278.0441409,258.1709136,253.6166158
ENSSSCT00000006459,15.49187517,9.993252276,19.79516537,23.82815573
ENSSSCT00000006488,3.28495239,2.472172275,14.6910308,2.94735409
ENSSSCT00000006554,19.89337781,11.97700331,0,4.199744167
ENSSSCT00000006565,5.308292631,14.9142451,0,0
ENSSSCT00000006861,0,0.589619698,0,0
ENSSSCT00000006932,159.1686201,102.4889621,93.44580162,88.2228137
ENSSSCT00000006959,18.54542742,13.25897966,31.10221394,4.159873178
ENSSSCT00000006987,18.71463752,13.95002905,51.81179841,28.78510783
ENSSSCT00000007008,407.5422976,285.7413318,476.8032673,228.3438366
ENSSSCT00000007071,0,0,8.429073418,0
ENSSSCT00000007221,0,0,0,13.01504875
ENSSSCT00000007310,0,1.696290515,0,0
ENSSSCT00000007320,43.68383936,43.49662375,15.02798105,18.08972373
ENSSSCT00000007493,0,0.624696224,0,0
ENSSSCT00000007590,10.1273417,12.19453089,0,12.11539101
ENSSSCT00000007593,0.795379352,0,3.557111692,2.854549238
ENSSSCT00000007594,3.754498546,2.511591878,31.7162288,14.97175312
ENSSSCT00000007673,8.584504489,16.0794205,4.265755037,10.26968691
ENSSSCT00000007736,3.556040694,0,0,0
ENSSSCT00000007760,37.17118775,68.77534314,0,29.2838597
ENSSSCT00000007807,1.977711617,1.666980959,3.537904826,1.419567953
ENSSSCT00000007856,15.8310181,8.664745261,51.49076414,23.24298491
ENSSSCT00000008065,0.884715438,0,0,0
ENSSSCT00000008210,0,0,13.10439947,21.03231879
ENSSSCT00000008228,10.70275884,8.8302569,17.72781314,17.07168733
